Date	IPP	IPF	IPC	IPCD	IPCN	IPE	IPI	IPM	IPMD	IPMND	IPMFG	IPD	IPN	IPMIN	IPUT	IP	IPXMCA	PMI	PMP	GMPYQ	GMYXPQ	LHEL	LHELX	LHEM	LHNAG	LHUR	LHU680	LHU5	LHU14	LHU15	LHU26	LPNAG	LP	LPGD	LPMI	LPCC	LPEM	LPED	LPEN	LPSP	LPTU	LPT	LPFR	LPS	LPGOV	LPHRM	LPMOSA	PMEMP	GMCQ	GMCDQ	GMCNQ	GMCSQ	GMCANQ	HSFR	HSNE	HSMW	HSSOU	HSWST	HSBR	HMOB	PMNV	PMNO	PMDEL	MOCMQ	MSONDQ	FSNCOM	FSPCOM	FSPIN	FSPCAP	FSPUT	FSDXP	FSPXE	EXRSW	EXRJAN	EXRUK	EXRCAN	FYFF	FYGM3	FYGM6	FYGT1	FYGT5	FYGT10	FYAAAC	FYBAAC	SFYGM3	SFYGM6	SFYGT1	SFYGT5	SFYGT10	SFYAAAC	SFYBAAC	FM1	FM2	FM3	FM2DQ	FMFBA	FMRRA	FMRNBA	FCLNQ	FCLBMC	CCINRV	PMCP	PWFSA	PWFCSA	PWIMSA	PWCMSA	PSM99Q	PUNEW	PU83	PU84	PU85	PUC	PUCD	PUS	PUXF	PUXHS	PUXM	LEHCC	LEHM	HHSNTN
1970:01	0.002684565	0.005159143	0.009831169	0.014487641	0.00791978	0.004243349	-0.005895524	-0.005646285	-0.015394903	0.003200217	0.000771529	-0.000944174	0.003107859	-0.008373094	-6.18362E-05	-0.000656074	81.919	47.4	45.9	0.001451061	0.000550186	0	0.42133846	-0.001041415	-0.001314593	4.2	8	1950	1048	470	309	0.002067759	0.001839081	0.000330661	-0.003210276	0.020561991	-0.003204489	-0.00446621	-0.001440749	0.002963913	-0.002677975	0.003468751	0.003053438	0.004277055	0.003153684	40.2	3.2	43.3	0.004275238	0.018912425	-0.003617668	0.007276077	0.065815263	7.1739583	5.4595855	5.4424177	6.274762	5.7300998	7.0192967	5.8692969	48.6	45.8	57.7	-0.013257491	-0.066828539	-0.037041272	-0.035502686	-0.037620385	-0.032104668	-0.00865182	3.68	14.49	-0.003488901	-7.15606E-05	0.001789766	0.000214614	8.98	7.13	7.22	7.59	7.82	7.24	7.93	8.78	-1.85	-1.76	-1.39	-1.16	-1.74	-1.05	-0.2	-0.006324516	-0.005783313	-0.004718141	-0.009916818	0.002246956	0.000851487	-0.008337525	0.012716774	18	0.002243879	74.5	-0.002560821	-0.002567396	0	0.002844952	-0.019246785	0.00526317	0.0051414	0.002728515	0.006079046	0.00486619	0.00464038	0.005899722	0.00526317	0.005050516	0.005221944	0.005934736	0.003044142	75.8
1970:02	-0.000536337	-0.002663396	-0.001198972	0.00945598	-0.005502765	0.002028705	0.006773488	-0.002352519	-0.00040252	-0.011541955	-0.002855836	0.000814634	-0.007692809	0.002342343	0.013314385	-0.001296591	81.427	46.9	47.3	0.002727688	0.002490388	-0.057987258	0.31188676	0.002094428	0.00139421	4.4	8.3	1978	1133	534	353	0.002554172	0.001682858	0.000165289	0	0.0027465	-0.000300948	0.001118424	-0.00228544	0.003782732	0.003123608	0.003257657	0.004700686	0.001305654	0.006678762	40.1	3.2	44.8	-0.004959077	-0.031240632	0.00369177	-0.00521608	-0.0727316	7.1846292	5.5214609	5.6347896	6.2538288	5.598422	7.0317413	5.9188939	51.4	45.2	49.3	-0.005090244	-0.10851062	0.014253957	0.016950522	0.012663653	-0.006025366	0.066527852	3.6	15.43	0.002367681	-0.000465009	0.000457333	-0.000354096	7.76	6.63	6.58	6.97	7.21	7.07	7.84	8.63	-1.13	-1.18	-0.79	-0.55	-0.69	0.08	0.87	0.003896741	0.001704449	0.003906255	-0.000799492	0.00441452	-0.001987931	0.011759451	0.010959714	14.6	-0.000134266	67.8	0.002560821	0.002567396	-0.002861232	0.011299555	-0.010854923	0.005235614	0	-0.002728515	0.006042315	0	0.00231214	0.01169604	0.005235614	0.002515725	0.005194817	0.007858587	0.006060625	74.3
1970:03	0.000328757	-0.000261499	0.004034644	-0.000466945	0.005783345	-0.000474434	0.002309412	-0.006926236	-0.018795827	0.007334316	-0.003567764	-0.008083067	0.002484688	0.000909432	0.00585602	-0.002581343	80.881	45	45.5	0.017534367	0.001900238	-0.030305349	0.23822919	0.000849214	-2.65382E-05	4.6	8.2	2139	1106	602	400	-0.001346443	-0.003402637	-0.007298697	-0.001609011	-0.007985723	-0.007351123	-0.009763762	-0.003981906	0.001695455	-0.005360746	-0.002392346	0.001929172	0.00251944	0.008306094	39.9	3	40.7	0.000888769	0.014550042	-0.006240231	0.003528706	0.028854846	7.1420366	5.3518581	5.5797298	6.2785214	5.5451774	7.1098795	6.0822189	44.3	45.7	48.7	-0.002107436	-0.060184852	-0.040224047	-0.030930301	-0.030794222	-0.029502536	-0.031836122	3.7	15.53	-0.001808553	0.001324055	0.000124691	5.36421E-05	8.1	6.5	6.6	7.06	7.5	7.39	7.83	8.7	-1.6	-1.5	-1.04	-0.6	-0.71	-0.27	0.6	0.00436576	0.001871545	0.006315299	-0.003109983	0.007176183	0.009759625	0.014395244	-0.004031988	1.1	-0.000246871	75.1	0	0	0.005714301	-0.002812941	-0.006844654	0.005208345	0.003412973	0.013568729	0.008995563	0.004842625	0.004608303	0.005797118	0.00780238	0.005012542	0.00516797	0.009737175	0.003016594	72.7
1970:04	0.000311354	0.000540357	0.005419448	0.000989665	0.007112825	-0.001014319	-0.000555794	-0.003315932	-0.005677392	-0.005373233	-0.002331319	-0.00194222	-0.00281299	0.000399489	0.018407871	-0.001166319	80.439	47.2	45.2	-0.007163259	0.000693418	-0.063513406	0.14323417	-0.004647805	-0.004588415	4.8	8.6	2109	1241	591	360	-0.003627574	-0.003841857	-0.011764595	-0.001611604	-0.013920047	-0.011691283	-0.013373741	-0.009353242	0.000486912	0.004469281	0.000199581	0.001375705	0.002426555	-0.002628122	39.8	3	40.8	0.006970833	0.011891039	0.009862171	0.002770444	0.011175504	7.1623975	5.2311086	5.5529596	6.3508857	5.6058021	7.1914293	5.9712618	40.4	45.3	67.2	0.010372807	0.045329034	-0.13163885	-0.12224323	-0.1226347	-0.14664866	-0.11161657	4.2	13.58	0.001937861	0.002294399	-0.000997963	0.000128757	7.94	6.83	7.02	7.75	7.97	7.91	8.11	8.98	-1.11	-0.92	-0.19	0.03	-0.03	0.17	1.04	0.002899954	0.005255586	0.007558129	0.002074396	0.005158015	-0.014318362	-0.024542968	0.002632192	6.4	0.00044143	78.3	0	-0.002567396	0.002844952	-0.014184635	-0.001374571	0.002594035	0.001702128	0.002691792	0.005952399	0.002412546	0.006872879	0.005763705	0.002587324	0.00249688	0.002574004	-0.0038835	0.006006024	71.2
1970:05	-0.002354857	-0.002128254	0.002503904	0.019205943	-0.004218107	-0.006085892	-0.003138449	-0.00452141	-0.001093923	-0.007288909	-0.00302616	-0.004590387	-0.000916361	-0.001848974	-0.020335809	-0.003235618	79.945	51.1	49.7	-0.001565493	-0.002008583	-0.016529302	0.088926209	-0.001923849	-0.002121769	4.9	8.6	2100	1290	657	433	-0.001240328	-0.00112975	-0.004135725	0.001611604	0.000840689	-0.005228904	-0.009016237	0	0.000211627	0.012849091	-0.000865138	0.000824516	-0.001385882	-0.001755927	39.9	3.1	41.4	0.0034563	0.006879608	0.001271901	0.004536756	0.044900741	7.2334554	5.241747	5.7203118	6.3767269	5.7137328	7.186901	5.9322452	45.3	53.2	66.1	0.02458596	-0.057658763	-0.008923247	-0.006198503	-0.002407899	0.003721165	-0.038462447	4.17	14.18	0.001207676	-7.17779E-05	-0.002499272	-0.032493832	7.6	6.67	6.86	7.55	7.85	7.84	8.48	9.25	-0.93	-0.74	-0.05	0.25	0.24	0.88	1.65	0.001928641	0.006572873	0.004635188	0.004042119	0.003360655	0.005056091	0.011967975	0.00374959	7	0.004085021	73.8	0.00255428	0.002567396	0.002836881	0	-0.01106512	0.00516797	0.003395589	0.005361943	0.005917177	0.00240674	0.004555817	0.005730675	0.005154651	0.002490661	0.005128216	0.013526776	0.005970167	72.7
1970:06	0.000866401	-0.001065828	0.002384255	0.00179264	0.002653901	-0.002610286	0.007425214	0.005017024	0.001217688	0.017889685	0.00309853	-0.001259008	0.008817458	-0.010579662	0.014676755	0.002457316	79.943	49.5	54.5	0.005551415	0.005104842	-0.033901552	0.029558802	0.003983739	0.004677919	5	8.9	2132	1329	662	428	0.000902209	0.000154132	-0.002116672	-0.001611604	0.001119821	-0.002727813	-0.005699036	0.001341545	0.002409385	0.009202519	0.002061788	0.00192123	-0.001821889	0.004384049	40	3	40.6	-0.00029324	-0.009112404	-0.001603611	0.003562015	-0.033670968	7.32449	5.4847969	5.7589018	6.4551986	5.7807435	7.1884127	6.025866	45.4	52.5	49.8	-0.026446018	0.074332241	-0.003154194	0.001718327	0.000482044	-0.035024996	0.033759323	4.2	14.53	-0.002758265	0.001364697	-0.002965564	-0.006202619	7.21	6.45	6.51	7.1	7.59	7.46	8.44	9.4	-0.76	-0.7	-0.11	0.38	0.25	1.23	2.19	0.002886005	0.006696827	0.013935301	0.002950753	0.004027392	0.005737169	-0.030622488	-0.003837522	-0.1	0.004223874	72.4	0	0	0.005649733	0.002853069	-0.01824612	0.002574004	0.001693481	0.005333346	0.00588237	0.002400962	0.002270149	0.005698021	0.005128216	0.004962789	0.00255428	0.009551171	0.005934736	74.2
1970:07	-0.010744272	-0.012047385	-0.017156443	-0.030939582	-0.01159849	-0.002748153	-0.006445501	0.012017481	0.017988302	-0.01554466	-0.006825841	-0.001900909	-0.01330764	0.022265465	0.012691829	-0.001795789	79.152	47.3	49.7	0.0030121	0.00239756	-0.017391743	-0.007024615	-0.001296473	-3.98896E-05	5.1	8.8	2182	1348	705	454	-0.002539541	-0.003258952	-0.005481794	0.00643089	0.001398015	-0.007137715	-0.008519849	-0.005254488	-0.001077165	-0.004371592	-0.001462766	0.000822256	-0.001912213	0.000795039	39.8	2.9	40.1	0.004186757	0.007550127	0.002745304	0.004523634	-0.007738457	7.243513	5.2149358	5.6276211	6.4329401	5.749393	7.2399326	6.0112672	43.8	51.8	46.1	-0.000284785	-0.013762127	0.027090234	0.028640333	0.028505493	0.004988179	0.033036908	4.07	15	-0.000516329	-0.003193344	-0.001213821	-0.010453874	6.61	6.41	6.55	6.99	7.57	7.53	8.13	9.44	-0.2	-0.06	0.38	0.96	0.92	1.52	2.83	0.009084452	0.009631426	0.014364025	0.006897865	0.004419323	0.008649539	0.049240247	0.004145579	7.7	0.001658461	68.6	0	0	0	-0.011461444	-0.001701163	0.002567396	0.003378382	-0.002663117	0.00584797	0.002395211	0.004524895	0.005665738	0.00255428	0	0.002547772	0.015094626	0.002954212	75.7
1970:08	-0.006851387	-0.009636315	-0.003814246	-0.026977029	0.005301485	-0.021569355	0.002478776	-0.00691047	-0.021914982	0.01075379	-0.008451373	-0.019517826	0.005924865	0.013123187	0.005293787	-0.006908197	78.242	44.1	45.1	0.001684141	-0.000290307	-0.017699577	-0.070422464	-0.00160385	-0.002116431	5.4	8.9	2235	1448	788	507	0.00096014	0.000858649	-0.003756835	0.003200003	-0.007572607	-0.003275538	-0.002705629	-0.004051322	0.003291212	0	0.001794915	0.003282279	0.008576308	0.001429479	39.3	2.7	39.5	0.004750389	-0.004664383	0.006767182	0.005685418	-0.004259736	7.335634	5.433722	5.6131281	6.50279	5.8971539	7.2626286	6.0282785	47.2	44.2	46.5	-0.003841557	-0.030101127	0.064568086	0.058084861	0.059770145	0.080611765	0.034002902	3.82	15.44	0.001205181	-0.000716204	-0.001005657	-0.005419961	6.29	6.12	6.46	6.73	7.3	7.39	8.09	9.39	-0.17	0.17	0.44	1.01	1.1	1.8	3.1	0.008530857	0.010194103	0.014466242	0.005604331	0.005664585	0.011486777	0.029461313	-0.000685708	4.4	0.004146048	70.6	0.010152371	0.01020417	0.002812941	0.02279301	-0.009981546	0.005115101	0.005046268	0.005319162	0.00581397	0.004773279	0.004504512	0.005633818	0.00508907	0.004938282	0.005076153	-0.00375235	0.00881063	74.2
1970:09	-0.015831184	-0.018554278	-0.012367928	-0.061725435	0.006033482	-0.033263798	-0.006861148	-0.026761515	-0.057643327	0.003804421	-0.022591854	-0.040977288	0.000518054	0.014627933	-0.015592662	-0.020213858	76.257	42.4	44.1	-0.005724417	-0.008345986	-0.055059777	-0.1554849	0.002379393	0.004002798	5.5	8.7	2386	1470	771	512	-0.006243252	-0.008377482	-0.023542718	0.003189795	0.00281136	-0.029382794	-0.046111555	-0.007036632	0.002167122	-0.004610833	0.002123143	0.002182216	0.003358453	0.003564784	39.5	2.7	37.6	-0.00618898	-0.038384289	-0.002213401	-0.000638221	-0.1978651	7.3651801	5.4889377	5.7714411	6.4630295	5.9322452	7.3550019	6.0282785	45.7	44.7	39	-0.068836569	-0.044100027	0.021062648	0.021444368	0.023869042	0.034019247	-0.019850387	3.74	15.48	0.005571287	-0.000465257	0.000880005	0.005419961	6.2	5.9	6.21	6.43	7.12	7.33	8.03	9.33	-0.3	0.01	0.23	0.92	1.13	1.83	3.13	0.004708107	0.008308266	0.01184704	0.003319964	0.003364751	0.002281606	0.012202276	-0.023978972	-21.1	0.000895257	67.8	0	-0.002541297	0.005602256	0	0.004290011	0.00508907	0.003350087	0.010554188	0.002894358	0.004750603	0.00671895	0.005602256	0.007585371	0.004914015	0.005050516	0.009354605	-0.011764842	72.8
1970:10	-0.006053711	-0.006518488	-0.0067054	0.003249293	-0.01023796	-0.005575814	-0.004589035	-0.005992705	-0.015808596	-0.004795609	-0.006125565	-0.008320151	-0.003476099	0.000576845	0.003712682	-0.006064067	75.557	39.7	38.5	-0.001793544	-0.001245102	0	-0.22064667	-0.000444911	-0.000929454	5.9	9.3	2338	1713	871	539	-0.001705612	-0.002756088	-0.005664991	0.00159109	0.006436289	-0.008239364	-0.013520153	-0.001363665	0.000189137	-0.002865016	-0.003385895	0.003535975	0.001803737	0.003079233	39.5	2.6	33.8	-0.006793819	-0.063175545	0.001774365	0.000803332	-0.18829972	7.4067107	5.5093883	5.8464388	6.5861717	5.7960578	7.3145528	6.0063532	46.3	43.3	37.8	0.00391528	0.061130984	-0.004787822	-0.001067299	-0.002912152	-0.016402272	0.027535695	3.72	15.44	-0.002811117	-0.000286206	0.001213973	-0.001265931	5.6	5.28	5.42	5.51	6.47	6.84	8.05	9.38	-0.32	-0.18	-0.09	0.87	1.24	2.45	3.78	0.003282535	0.007434979	0.010364344	0.003308979	0.004205567	-0.000690846	0.002707326	-0.010660478	-7.2	-0.003051122	68.1	0.005037794	0.005076153	0.002789402	-0.011331566	-0.002571797	0.005063302	0.005004181	0.010443959	0.005763705	0.002366865	0.006674107	0.005571045	0.005025136	0.004889985	0.005025136	0.005571045	0.002954212	71.3
1970:11	0.022977233	0.028140854	0.042180148	0.11008601	0.016343127	0.012679701	0.005724542	0.022381163	0.053478239	-0.003502218	0.025994877	0.039665369	0.008916696	-0.007360458	-0.001668256	0.022703041	77.309	45.4	46.8	0.002689111	0.001720761	0	-0.25618341	-0.000712269	-0.000850544	6.1	9.8	2369	1586	1102	719	0.005249654	0.006125858	0.013646715	-0.00159109	0.010543938	0.01476101	0.026673292	-0.000868756	0.001218027	-0.01310693	0.0049753	0.003252917	0.001200686	0.001260538	39.5	2.7	41.4	0.009040494	0.017514888	0.010387446	0.005534416	0.048520835	7.5459182	5.4806389	5.9322452	6.7604147	6.0234476	7.4770385	6.025866	44.4	51.2	37.5	0.093977948	0.092848219	0.066663226	0.066220483	0.064214425	0.063294542	0.088893188	3.46	16.71	-0.001381038	-0.000107306	0.000125499	-0.002669521	4.9	4.87	4.89	5	5.95	6.39	7.64	9.12	-0.03	-0.01	0.1	1.05	1.49	2.74	4.22	0.003271795	0.008658063	0.011588304	0.004029494	0.006775397	0.00606313	0.012022776	-0.004763191	-0.2	0.005525939	64.5	0	-0.002534856	0	-0.017241806	-0.018481612	0.005037794	0.003322262	0.010336009	0.008583744	0.00471699	0.006629859	0.00554018	0.00500001	0.00486619	0.00500001	0	0.01464155	72.8
1970:12	0.003691014	0.003910629	0.014826497	0.038992208	0.005072096	-0.02212044	0.002909142	0.013850637	0.024622021	0.000303562	0.008437785	0.008709561	0.008071731	-0.014580859	0.024168892	0.007664312	77.743	47.9	50.5	0.009371769	0.010443864	-0.038466281	-0.27707189	0.003429489	0.003411093	5.9	10.5	2302	1626	1113	683	0.000735585	0.000293237	-0.003263497	-0.004788517	-0.011381108	-0.001653113	-0.001868461	-0.001366715	0.002661889	-0.001566522	0.003962494	0.003781744	0.002140503	0.002751899	39.9	2.8	40	0.013929664	0.11245858	-0.001321902	7.09137E-05	0.42018849	7.5109778	5.4595855	5.8493248	6.650279	6.1590954	7.4042791	6.0306853	47.4	55.4	39.8	0.022215741	-0.033341728	0.045675503	0.037489407	0.034839793	0.040943568	0.056259262	3.32	17.43	-0.001723618	0.000966168	0.006338108	-0.005631475	4.14	4.44	4.47	4.57	5.89	6.24	7.36	8.74	0.3	0.33	0.43	1.75	2.1	3.22	4.6	0.005119862	0.010165272	0.012331337	0.008191918	0.00814968	0.003154793	0.001053926	-0.003327916	-1.5	0.003194195	65.1	0.002509412	0.002534856	0.002781643	0.008658063	-0.011726901	0.002509412	0.001657001	0.007682496	0.002844952	0	0.002200221	0.005509656	0.004975135	0.002424244	0	0.014706147	0.008683123	74.4
1971:01	0.000876808	-0.001384747	-0.000557622	0.022405639	-0.010170049	0.005558684	0.008375568	-0.005945457	-0.006078166	0.00023604	0.000474799	0.001729007	-0.001107712	-0.014208495	-0.006335418	-0.001906319	77.581	54.8	60	0.001017678	-7.24034E-05	0.019418086	-0.24079849	-0.002081695	-0.000782063	5.9	10.4	2178	1633	1068	620	-0.000862953	-0.001190733	-0.00454308	-0.009646377	-0.011229764	-0.00310028	-0.004122944	-0.001742161	0.000899666	0.003577022	0.001383172	0.001885522	-0.000770054	0.000627944	39.7	2.8	47.7	0.001945828	-0.006089614	0.000126628	0.006063752	-0.007694962	7.4622149	5.4595855	5.7651911	6.6093492	6.0980743	7.3702306	6.0450053	48	62.8	44.2	5.22354E-05	0.058740059	0.040689406	0.037989878	0.042143758	0.057007893	-0.014930392	3.18	18.14	-0.001677674	-0.001323769	0.004975547	-0.00434142	3.72	3.69	3.78	3.89	5.56	6.11	7.08	8.39	-0.03	0.06	0.17	1.84	2.39	3.36	4.67	0.008782123	0.012719022	0.014915923	0.009922059	0.007478261	0.014614677	0.017265815	0.00464092	8.2	0.00553526	64.6	0.00500001	0.005050516	0.002773927	0.031119909	0.000884304	0	0.003305788	0.00508907	0.005665738	0.002350177	0.002195391	0.002743486	0	0.002418381	0.002490661	0.007272759	0.011461444	75.9
1971:02	-0.00293155	-0.001831519	0.002848574	0.001158178	0.003617591	-0.010065628	-0.006738672	0.001909026	0.003312427	0.000202276	-0.002083486	-0.003499533	-0.000289912	0.005148656	0.008312479	-0.001090959	77.222	51.2	54.4	0.003831611	0.003469465	0	-0.25747623	-0.001424139	-0.002389741	6	10.6	2144	1637	1098	645	0.001258814	0.000914747	-0.000569339	0.003225809	0.0173528	-0.004130796	-0.006027519	-0.001620443	0.002130861	-0.000223189	0.001775557	0.002419031	0.002649914	0.002820876	39.8	2.8	44.3	0.000463839	0.023992147	-0.008844878	0.001819397	0.063757595	7.5548585	5.370638	6.0473722	6.7068623	6.1180972	7.4725007	6.0684256	51.2	56.2	45	0.00488759	-0.030376478	0.027145975	0.025317808	0.027475018	0.030055583	-0.001120807	3.1	18.73	0.000515909	-7.15053E-05	0.00037217	-0.001067327	3.71	3.38	3.5	3.69	5	5.7	7.21	8.46	-0.33	-0.21	-0.02	1.29	1.99	3.5	4.75	0.00642204	0.013791185	0.015263116	0.010402112	0.005150485	-0.001418105	-0.000621397	-0.000326519	3.3	0.005767985	67	0.002490661	0.002515725	0.005524876	-0.014025475	0.011716596	0.00250313	0	0	0.005633818	0.002344667	0.002190581	0	0	0.004819286	0.002484473	0.003616641	0.002844952	75.9
1971:03	0.00505025	0.003641956	0.008150649	0.006440525	0.008925956	-0.005993694	0.009715412	0.006604037	0.001280622	0.020023695	0.005236999	0.000481431	0.011244744	0.005368835	0.00333469	0.005595586	77.429	54.5	58.1	0.00277447	0.002774127	0	-0.25231493	0.005064266	0.002403002	5.9	10.9	2206	1575	1149	695	0.002682064	0.002567174	0.003847672	0.003215437	0.019780865	0.000752324	0.00047221	0.001122125	0.00212633	-0.002234638	0.002755726	0.003751344	0.0012797	0.003203003	39.7	2.8	45.7	0.005877981	0.004019857	0.008519065	0.004092813	-0.036954768	7.5938778	5.4595855	6.1136822	6.7105231	6.1696107	7.4645098	6.1312265	55.5	59.6	48.9	-0.028555895	-0.020439463	0.034381184	0.033955098	0.036641354	0.043911772	-0.005784078	2.99	20.15	-0.000386956	-3.57532E-05	-0.000330811	0.001309138	4.15	3.85	4.03	4.31	5.65	5.83	7.25	8.45	-0.3	-0.12	0.16	1.5	1.68	3.1	4.3	0.00547197	0.012996131	0.010140932	0.009107451	0.005303936	-0.00263897	0.008733079	-0.01499287	-12.2	0.008480839	70.8	0.002484473	0.005012542	0	0.016807118	0.017321449	0.00249688	0.001648805	0	0.005602256	0.004672906	0.002185793	0.00273598	0.002478316	0.002400962	0.002478316	0.007194276	0.002836881	75.9
1971:04	0.000734368	-3.54673E-05	0.000866544	0.015415187	-0.005336781	-0.006887407	0.003267541	0.011691292	0.020856431	0.004006435	0.006711313	0.011789836	0.000303531	-0.001105027	0.008876779	0.005058334	77.753	54.2	58.9	0.003546622	0.003698853	0.019048195	-0.24079849	0.001922518	0.003666377	5.9	11.2	2229	1566	1173	665	0.002717068	0.00288665	0.002832555	0.004803852	0.00135925	0.003057204	0.003957789	0.001867414	0.002661954	0.004686986	0.002682809	0.003204275	0.002469452	0.001948027	39.9	2.9	47.4	-0.000570562	-0.009002585	-0.001905194	0.003150332	-0.010202124	7.6251071	5.598422	5.9635793	6.776507	6.2402758	7.5868035	6.1862086	55.1	57	49.4	-0.003826146	-0.028910609	-0.014360676	-0.013680104	-0.011234582	-0.007339483	-0.047180117	3.04	19.85	-0.041676206	-0.000250218	0.000330811	0.000998114	4.63	4.13	4.34	5.04	6.28	6.39	7.53	8.62	-0.5	-0.29	0.41	1.65	1.76	2.9	3.99	0.009053932	0.012679415	0.013501493	0.008632643	0.008713482	0.014996414	0.006279027	0.004417742	9.3	0.005130694	71.6	0.004950505	0.00249688	0.005494519	0	-0.01994574	0.004975135	0.006568168	0	0.005571045	0.004651171	0.004357305	0.002728515	0.004938282	0.004784698	0.004938282	0.010695289	0.005649733	75.9
1971:05	0.004046823	0.004353065	0.007405814	0.007896129	0.007231531	0.004968452	0.002958238	0.004493883	-0.006998923	0.024735152	0.002509684	-0.002877206	0.009297241	-0.003966434	0.008457314	0.00419302	77.75	53.8	55.4	0.018216847	-0.000573682	0.037041272	-0.19358475	-0.004838637	-0.003533783	5.9	11.6	2180	1606	1167	626	0.000477891	0.000274485	-0.002658012	-0.001598721	0.0037961	-0.003970814	-0.00367457	-0.004362737	0.001971098	0.005329793	0.000130685	0.00584797	0.002463369	0.001400234	40	2.9	47.5	0.007831921	0.031091626	0.006877526	0.001618069	0.036506769	7.6138187	5.5373343	6.0137152	6.7844571	6.1717006	7.5511869	6.2265367	59	57.9	47.9	-0.007220481	0.1435479	-0.016928191	-0.0190709	-0.019311688	-0.028960455	-0.022204157	3.1	19.29	-0.006411596	0	0	0.012433489	4.91	4.74	4.95	5.64	6.53	6.52	7.64	8.75	-0.17	0.04	0.73	1.62	1.61	2.73	3.84	0.007631911	0.009553737	0.009494395	0.005005124	0.00537807	0.004993519	-0.0091587	-0.015047158	-11.5	0.006356155	78.1	0.002466093	0.004975135	0.005464495	0.00554018	-0.002338499	0.004950505	0.001635323	0.005063302	0.00554018	0.002317498	0.002171554	0.008141158	0.004914015	0.004761914	0.004914015	0.007067167	0.005617992	76.7
1971:06	0.011251633	0.009384625	0.015342078	0.018542125	0.013991967	0.001634897	0.01743752	-0.024434707	-0.040083445	-0.004391934	0.001693633	-0.006086493	0.01131138	-0.033827051	-0.003891194	-0.002911357	77.685	54.4	56.8	-0.013615264	0.000609527	-0.018349139	-0.22941316	0.006934016	0.006554714	6	11.5	2210	1549	1251	684	0.000786616	0.00058303	-0.001440891	-0.032523192	0.005936337	-0.001883595	-0.002457236	-0.00112493	0.00184309	-0.000886328	0.003326705	0.001588983	0.001187044	0.001708738	39.9	2.9	49.5	-0.004499096	-0.022401959	-0.006514187	0.00272197	-0.056436576	7.6415644	5.6594822	6.0306853	6.7522704	6.2614917	7.6348207	6.2653012	58.9	57.8	47.4	0.012735329	-0.21485117	-0.00418601	-0.007246409	-0.010667984	-0.028848154	0.036959623	3.13	18.95	-0.000573393	-3.57382E-05	-8.26925E-05	1.02123E-05	5.31	5.39	5.62	6.04	6.85	6.73	7.64	8.76	0.08	0.31	0.73	1.54	1.42	2.33	3.45	0.007130155	0.010051822	0.011438033	0.006922239	0.007023359	0.004506005	-0.018153343	-0.011466801	-9.1	0.007437031	72.6	-0.004938282	-0.004975135	0.005434796	-0.008321823	0.007870613	0.002466093	0.001632653	0	0.005509656	0.00231214	0.002166848	0.002699057	0.002447982	0.00237248	0.002447982	0.003514942	0.002797205	77.6
1971:07	-0.00580042	-0.003364116	-0.011503901	-0.009843006	-0.012192225	0.015131512	-0.01402483	-0.005896604	-0.026845232	0.015756418	-0.011916113	-0.021638515	-0.000115621	0.012277969	-0.007324465	-0.005814363	76.571	53.6	55.6	0.00503097	0.005540378	0.018349139	-0.23067182	0.002946289	0.002959302	6.1	11.5	2337	1568	1261	711	1.40411E-05	-0.00058303	-0.00153049	0.02449102	0.000268998	-0.002751033	-0.004742492	-0.00012507	0.000744555	-0.009354189	0.003250767	0.002114725	-0.001271887	0.002712444	39.8	2.9	48.4	0.005631416	0.018683159	0.003733003	0.003380022	0.045991786	7.6769371	5.6559918	6.1312265	6.8287121	6.1903154	7.6029005	6.2803958	50.9	58.4	49.7	0.032878695	0.12236037	-0.020265985	-0.017937701	-0.016917436	-0.015732871	-0.043718162	3.18	18.56	-0.015842399	-0.004742135	0.006634959	-0.007711835	5.57	4.93	5.22	5.8	6.55	6.58	7.59	8.76	-0.64	-0.35	0.23	0.98	1.01	2.02	3.19	0.002660756	0.008640312	0.007687677	0.005717863	0.003778342	0.004288313	0.005438965	0.015495363	20.1	0.009050095	72.4	0.007398308	0.007453451	0.00809721	-0.002789402	0.009536267	0.002460026	-0.003267977	0.002522069	0.002743486	0.002306806	-0.002166848	0.005376357	0.002442004	0.002366865	0.002442004	0.006993036	0.002789402	78.4
